,Description,TotalSalesDollars,ProfitMargin
6428,Simply Naked Undressed Red,523.38,34.73193473193473
6431,Sivas-Sonoma Cab Svgn,8326.17,32.306810934679454
6432,Six Hats Chenin Blanc,143.88,33.778148457047536
6433,Six Hats Shiraz,4742.05,49.491886420429985
6434,Sixto Chardonnay,5974.34,72.0484605830937
6436,Skinnygirl Chard,152.84,8.924365349384987
6438,Skinnygirl Cucumber Vodka,779.48,98.564427567096
6442,Skinnygirl Pina Colada,3306.63,72.75473820778254
6447,Skinnygirl Sprklng Margarita,3302.45,84.98660085693955
6449,Skinnygirl Tangerine Vodka,2368.42,99.54484424215299
6452,Skinnygirl Wh Cherry Vodka,8534.61,67.54380106413767
6455,Skyfall Cab Svgn,1367.28,5.505821777543734
6456,Skyy Barcraft White Sangria,7817.4800000000005,71.0489825365719
6458,Skyy Infusions Blueberry,6501.33,22.6930489607511
6462,Skyy Infusions Georgia Peach,215.82,86.84088592345472
6463,Skyy Infusions Grapefuit,4000.59,31.19764834686884
6468,Skyy Watermelon Fresca Vodka,9124.83,42.7553170853594
6470,Sloane's Gin,7071.5,81.49501520186665
6471,Slow Press Cab Svgn,2848.1,15.12236227660545
6473,Smashberry Red,477.59999999999997,72.16499162479062
6480,Smirnoff Cinn Sugar Twist,233.82,2.6943802925327103
6482,Smirnoff Coconut,402.69,9.260224986962681
6484,Smirnoff Fluffed Marshmallow,554.63,61.392279537709825
6488,Smirnoff Light Strawberry,5.9399999999999995,50.16835016835016
6489,Smirnoff Lime Vodka,416.08000000000004,68.15996923668524
6490,Smirnoff Mango Vodka,467.64,23.09468822170901
6493,Smirnoff Pineapple,159.39000000000001,6.895037329819943
6494,Smirnoff Pomegrante,782.46,33.86243386243387
6495,Smirnoff Pomegrante Vodka,155.88,25.943033102386448
6498,Smirnoff Root Beer Float,536.56,43.86461905471894
6506,Smirnoff Sours Watermelon,145.53,56.95732838589982
6512,Smirnoff Wh Peach Sorbet,346.5,75.68831168831169
6515,Smith & Hook Cab Svgn,1439.84,56.89798866540726
6517,Smith & Sons Cab Svgn,137.94,31.491953023053497
6518,Smoke Stack Svgn Bl,1034.6399999999999,32.35908141962421
6525,Smoking Loon Red Loonatic,7823.58,46.4020307838611
6528,Smoking Loon Syrah,5998.01,43.94890972172438
6529,Smoking Loon Viognier Cal,6844.7,60.009058103350036
6532,Smugglers Notch Gin,1823.4299999999998,36.216909889603656
6535,Snap Dragon Pnt Nr,1564.26,24.39108588086379
6536,Snoqualmie Rsl Winemkrs Slct,2638.0699999999997,34.170056139526245
6537,Sobieski Cytron Vodka,1888.11,23.34980483128631
6538,Sobieski Espresso Vodka,2447.55,25.438499724214015
6539,Sobieski Orange Vodka,729.27,13.628697190341024
6540,Sobieski Raspberry Vodka,1508.49,25.916645121943137
6541,Sobieski Vanilla Vodka,669.33,0.47360793629451436
6543,Sociando Mallet 12 Haut-Medo,2507.4300000000003,97.6126950702512
6547,Sokol Blosser Evolution Red,5368.68,35.07752371160136
6548,Sokol Blosser Evolution Sprk,4551.969999999999,54.92984356223788
6550,Sokol Blosser Pnt Gris,4951.14,21.454048966500647
6552,Solar de Randez Crianza,17.99,34.63035019455252
6554,Soli White Blend,7878.14,99.1835636330403
6556,Solimar Vinho Verde Branco,2949.78,1.141780064953991
6557,Sonoma Loeb Chard Sangiacomo,7816.599999999999,13.969756671698683
6561,Sonoma-Cutrer Pierres Chard,479.88,34.208552138034506
6563,Sorel Artisan Liqueur,1799.28,45.56100217864923
6565,Soter Vyds Mineral Springs P,4822.09,38.45573185071204
6566,Soter Vyds North Vly Pnt Nr,2729.2200000000003,99.12172708685999
6567,Soter Vyds Planet Oregon Pnt,1387.82,87.58340418786298
6569,Southern Comfort & Egg Nog,2124.13,94.89296794452316
6571,Southern Comfort Caramel,4446.629999999999,83.22019147084421
6572,Southern Comfort Cherry,8048.0,80.25124974569331
6573,Southern Comfort Lime,1106.04,96.20718961339554
6574,Southern Right Svgn Bl,611.49,43.814289685849324
6583,Speri Amarone Del Valpoicela,1799.76,16.105480730764096
6587,Spiced Root Marley Rum,299.8,49.28619079386258
6588,Spottswoode Cab Svgn Napa,9989.380000000001,71.48201389876047
6589,Spottswoode Svgn Bl Napa Vly,6010.33,25.951486856794894
6590,Spring 44 Gin,531.81,69.92911002049603
6591,Spring 44 Honey Vodka,391.85999999999996,88.92461593426223
6592,Spring 44 Vodka,979.65,82.27938549481958
6593,Spring Mountain Cab Svgn 10,1055.84,31.035005303833902
6594,Spring Vly Frederick Rd,2009.4,11.224246043595112
6595,Spring Vly Uriah Walla Walla,380.89,60.79970595184962
6597,Spud Potato Vodka,721.11,55.91518630999431
6598,Spud Pumpkin Spice Vodka,3673.5299999999997,86.59708781471772
6599,Spy Valley Pnt Nr Marlboro,4295.03,37.44257898082202
6600,Spy Valley Rose,5520.72,27.813763422162335
6602,Square One Bergamot Organic,9459.779999999999,65.86432242610293
6604,St Brendans Peppermint Bark,7039.66,77.6841495185847
6605,St Brendans Salted Caramel,6382.4800000000005,81.565159624472
6606,St Christopher Gluhwein,5333.37,35.56344300132936
6607,St Clement Carneros Chard,539.73,30.68756600522483
6610,St Elizabeth Allspice Dram,179.94,50.62798710681338
6615,St Francis Red Sonoma,547.5,12.241095890410955
6616,St Francis White Splash,71.88,32.888146911519186
6619,St George Calif Citrus Vodka,24.99,25.930372148859533
6621,St George Green Chile Vodka,824.67,18.24366110080395
6622,St George Spiced Pear Liquer,985.66,4.896211675425591
6626,St Julien Rose CDR,174.5,35.08309455587392
6627,St Mayhem Red Coffee & Peppe,367.84,32.44889082209655
6628,St Mayhem Wh Peach & Ginger,643.72,32.88386254893433
6629,St Mayhem White Aged/Peppers,1885.1799999999998,12.888954900858263
6630,St Paul's Pnt Nr Alto Aldige,1199.4,32.866433216608314
6634,St Supery Dollarhide Cab Svg,2719.66,9.06436834016015
6635,St Supery Dollarhide Svgn Bl,1019.66,65.62971971049174
6636,St Supery Elu Meritage Red,3904.29,9.18604919204259
6637,St Supery Rutherford Merlot,1871.52,40.09575104727708
6641,Staglin Cab Svgn Rutherford,4463.76,68.39054967112926
6642,Staglin Family Vyd Est Chard,636.87,80.14665473330507
6643,Staglin Salus Cab Svgn,1079.76,35.47454989997777
6644,Staglin Salus Rthfd Chard,287.90999999999997,92.33788336632975
6648,Stags Leap Fay Cab Svgn Napa,4647.62,0.4993953894681587
6649,Stags Leap Hand of Time Red,4893.96,31.386852364955985
6650,Stags Leap Hands of Time Chr,1936.86,19.081399791414956
6651,Stags Leap SLV Cab Svgn,7034.33,94.10860735848333
6652,Stags Leap Svgn Bl Napa,7896.879999999999,14.768364214727841
6659,Stark Raving Cab Svgn,527.5600000000001,53.92182879672455
6660,Stark Raving Red,4959.52,54.34961447882054
6661,Stark Raving White,1604.6,75.36457684158046
6662,State Ranch 07 Cab Svgn Youn,2834.73,30.892889269877553
6664,Steak House Cab Svgn,7094.91,11.735737310268917
6665,Steele 09 Bien Nacido Pnt Nr,342.85999999999996,90.66091115907368
6667,Steele Catfish Znfdl,1065.52,8.720624671521882
6669,Steele Clear Lake Merlot Cty,8047.86,40.27455745999558
6670,Steele Out Kaste Lke Cty Red,791.64,82.07518569046537
6671,Steele Pacini Mendocno Znfdl,373.78,22.957354593611218
6673,Steele Red Hills Cab Svgn,1249.33,58.93799076304899
6674,Steele Stymie Merlot Lake Cy,580.81,52.800399442158366
6676,Steelhead Red,1628.3700000000001,83.55840503079767
6677,Stella Moscato,139.9,35.09649749821301
6678,Stella Pinot Grigio Umbria,5479.34,31.770813471010683
6679,Stellar Organics Cab Svgn,350.73,10.495252758532205
6680,Stellar Organics Merlot,233.82,28.16696604225472
6681,Stellar Organics Shiraz,155.88,31.023864511162436
6682,Stellina di Notte Pnt Grigio,2433.97,31.18896288779237
6683,Stellina di Notte Prosecco,7052.9400000000005,16.713881019830033
6687,Steph Avrn Chn Vielles Vig,999.4999999999999,97.27863931965982
6688,Steph Avrn Julienas Vielles,1599.1999999999998,89.09079539769884
6690,Sterling Carneros Pnt Nr,9084.58,51.87185318418683
6693,Sterling Rsv Platinum Red,781.83,47.34660987682745
6701,Sterling Vintners Cltn Syrah,2447.85,56.757971280919996
6702,Sterling Vntnr Coll Rose Ltd,1013.19,44.78429514701092
6703,Sterling Vntrs Cltn Chard,629.16,35.51401869158878
6705,Sterling Vyd Aromatic White,2843.37,85.59807552305891
6707,Stival Pnt Grigio,2260.2599999999998,34.29428472830559
6708,Stival Pnt Grigio Veneto,287.64,34.167709637046315
6711,Stoli 80 VAP Lemonade Shaker,4696.4,98.86977259177242
6716,Stolichnaya 100* Vodka,1957.11,50.77639989576467
6720,Stolichnaya Citros Vodka,1039.48,8.240658790933924
6726,Stone Barn Chard,1197.5,29.673486430062624
6731,Stone Fruit Rsl,6459.62,18.786244392084978
6732,Stonehaven Svgn Bl,1007.28,48.00452704312604
6733,Stonehedge Amador 12 Znfdl,3696.3,94.62705949192436
6735,Stonehedge Merlot Cal,8211.98,34.713674412261106
6736,Stoneleigh Pnt Nr Marlboro,1386.63,57.96283074792843
6737,Stones Currant Ginger Flavor,516.53,33.64954600894429
6738,Stonestreet Est Cab Svgn,4170.82,33.77801007955269
6739,Storybook Mt Znfdl Mayacamas,4023.8500000000004,7.650136063720078
6740,Storypoint Cab Svgn,3306.69,22.19409742068352
6741,Storypoint Chardonnay,2154.23,28.587012528838606
6743,Stradanova Barolo,195.96,0.6736068585425706
6745,Stranahans Diamond Peak,7908.869999999999,21.76075722574779
6746,Stratus Cab Franc VQA,2219.2599999999998,99.06815785441995
6749,Stump Jump Shiraz,311.74,40.41188169628537
6750,Sule Susumaniello IGP,20.99,31.967603620771794
6752,Summers Calistoga Cab Svgn N,199.92,32.41296518607442
6753,Summers Est Cab S Andriana C,243.85,33.51650604880049
6754,Sunday Mtn Svgn Bl,3166.02,28.705440900562845
6755,Sur de Los Andes Malbec Rsva,2086.8399999999997,29.156044545820457
6760,Sutter Home Clsc Svgn Bl,2084.52,23.824189741523224
6762,Sutter Home Malbec Arg,71.88,32.05342237061768
6764,Sutter Home Moscato,640.93,27.82987221693476
6766,Sutter Home Muscato,419.29999999999995,20.46744574290483
6768,Sutter Home Pnt Grigio,143.04,33.55704697986576
6770,Sutter Home Pnt Nr,1066.22,27.018244693536843
6771,Sutter Home Red Blend,181.75,2.3380102089716135
6772,Sutter Home Red Moscato,349.65,19.999999999999986
6773,Sutter Home Rsl,1000.3299999999999,27.044075455099804
6775,Sutter Home Sweet Red,876.97,20.88699339204567
6776,Sutter Home Wh Merlot Cal,6123.87,34.908807665740774
6778,Sutter Home White Merlot Cal,383.36,29.9300918196995
6779,Sutter Home Znfdl,431.28,32.38731218697829
6780,Svedka 100 Vodka,3992.67,84.17800619635481
6781,Svedka Cherry Vodka,3156.57,40.91814849662767
6784,Svedka Colada Vodka,923.7,46.8805435517044
6786,Svedka Grape Vodka,545.58,64.37369405036841
6787,Svedka Grapefruit Jalapeno,7730.33,88.432248888848
6789,Svedka Orange Cream Pop,6261.92,79.26706185962134
6790,Svedka Raspberry Vodka,5364.87,20.251562479612744
6792,Svedka Vanilla Vodka,5455.8,30.420836540928924
6798,Sweet Carolina Sweet Tea Vdk,1455.09,18.455215828574175
6804,Sycamore Lane Wh Znfdl Cal,5114.38,32.20998452274422
6805,Sydney Ann Pinot Grigio Ver,1560.77,28.19697969591933
6806,Szigeti Gruner Velt Skt Brut,1383.4199999999998,73.46142169406254
6810,T.T. Handy Sazerac Rye Whisk,8369.07,34.159351039004335
6813,TJ Lot #45 Zinfandel Tilting,167.88,33.30950679056469
6817,Taittinger Brut Francaise,382.99,31.97211415441656
6819,Taittinger Brut Millesime,419.94,35.06215173596228
6820,Taittinger La Francaise,3156.74,26.12322091092214
6824,Talbot St Julien 10,4589.82,53.10186456113747
6827,Talbott Logan Slpy Hl Pnt Nr,8731.08,43.80672265057702
6837,Talley Vyds Chard,6182.25,20.91972987181043
6838,Talley Vyds Pnt Nr,2099.2999999999997,21.652455580431564
6839,Tamari RSV Malbec Mendoza,5604.87,37.14965735155321
6840,Tamaya Svgn Bl,2320.1,37.485453213223565
6841,Tamellini Soave DOC,179.88,33.3555703802535
6842,Tangent Albarino,1666.05,94.14003181177037
6844,Tangent Pnt Gris,2527.7,76.77849428334058
6845,Tangle Ridge Canadian Whisky,237.85999999999999,26.872950475069363
6848,Tanqueray Old Tom Gin,1824.27,94.60606160272327
6853,Tanteo Tropical Tequila,199.95000000000002,69.92248062015504
6856,Tarantas Tempranillo,1091.09,21.463857243673743
6859,Tarantula Azul Tequila Gift,3819.27,34.12248937624206
6860,Tardieu Laurent Le Becs Fins,2221.83,92.44046574220349
6861,Tarima 14 Blanco Alicante,2127.86,75.7526341018676
6863,Tariquet Sauvignon,1247.04,10.662047729022328
6864,Tasca D'Almerita Lamuri Nero,459.64,51.88408319554433
6865,Tasca D'Almerita Leone 11,1025.46,54.32683868702826
6866,Tasca D'Almerita Rosso 06,2148.4100000000003,79.91724112250455
6867,Tatoosh Bourbon,5786.89,80.20612107712434
6868,Tatoosh Whiskey,1604.69,79.57362481226905
6869,Tavernello Pinot Grigio IGT,71.94,31.02585487906589
6870,Tavernello Pnt Grigio,143.76,44.07345575959932
6874,Taylor Fladgate 11 Port,1407.78,69.084494687035
6876,Taylor Fladgate 30 yr Tawny,2419.78,32.552546099232174
6880,Taylor Lake Country Wh,63.92,34.167709637046315
6881,Taylor Madeira NY,4670.64,33.91740746450166
6882,Taylor New York Marsala,575.28,28.274926992073425
6889,Tellus Chardonnay,1573.6299999999999,24.85654188087415
6890,Telmo Rodriguez Gaba do XII,107.88,34.59399332591768
6892,Tempranillo Vente Mazzaron,5433.21,31.1456763128979
6893,Temptation Znfdl,441.71999999999997,53.87123064384678
6894,Tempus Fugit Gran Classico,39.99,24.231057764441115
6895,Tempus Fugit de Violettes,32.99,21.885419824189153
6897,Ten High Bourbon,816.08,40.705568081560635
6898,Tenet Syrah The Pundit,2706.6699999999996,44.85105313909712
6900,Tenshen White,4605.44,87.7431906614786
6901,Tentaka Kuni Hawk Heavens J,467.64,55.86348473184501
6902,Tenuta Alzatura Sagrantino,6476.76,76.69668167417042
6904,Tenuta San Guido 09 Sassacia,2039.88,83.76669215836226
6905,Tenuta Santo Pietro Imago 11,329.25,45.62186788154898
6909,Tenuta Sette Cieli Indaco,2159.55,83.36922043944341
6910,Tenuta Sette Cieli Yantra,725.67,73.91651852770543
6911,Tenuta Sette Ponti Crognolo,1091.61,69.42864209745238
6912,Tenuta Sette Ponti Oreno,2753.4900000000002,68.20326204199036
6914,Tenuta di Biserno Il Pino,779.87,68.1716183466475
6915,Tenuta di Capraia 11 Chianti,2558.72,30.244028264132066
6916,Tenuta la Favola Bianco,419.76,34.19096626643796
6919,Tequila Rose Strawberry Gift,9698.52,31.909198516887116
6920,Tercos Torrontes,1005.6899999999999,38.358738776362486
6921,Terlato Fmly Vyd Angels Peak,1154.67,82.29104419444516
6923,Terra D'Oro Pnt Grigio,1870.44,29.13325206903189
6924,Terra D'Oro Znfdl,143.88,32.443703085904914
6925,Terra Mia Lacryma Christi Wh,778.87,32.621618498594124
6926,Terra d'Oro Ch Bl/Viognier,4975.85,65.97767215651598
6929,Terra de Touros Red,487.39,22.8872155768481
6930,Terra de Touros White,953.32,84.20572315696722
6933,Terrazas Alto Cab Svgn Argn,190.78,28.797567879232624
6934,Terrazas Alto Chard Mendoza,278.21,12.397110096689556
6937,Terrazas Torrontes Rsv 10,6460.8,35.358624318969795
6938,Terre Rouge Syrah Les Cotes,9813.789999999999,40.63211053018252
6939,Terre du Lion Saint-Julien,1159.71,88.80323529158153
6940,Terrilogio Primitivo,189.76,42.95952782462057
6942,Terruzzi & Puthod Vernaccia,4.99,32.46492985971944
6943,Thatchers Organic Coffee Hou,99.9,21.221221221221224
6944,Thatchers Organic Cucumber,539.46,24.824824824824827
6945,Thatchers Organic Pomegranat,269.73,27.527527527527536
6948,The Beach House Red,503.52,28.693994280266917
6949,The Big Easy Red,5843.73,30.861282092088445
6952,The Calling Cab Svgn Rio Lgo,8721.51,31.251010432826433
6953,The Calling Dutton Chard RRV,7736.129999999999,29.39221548758874
6954,The Calling Pnt Nr RRV,7921.83,12.999900275567638
6955,The Chocolate Block Red,779.74,36.74173442429528
6956,The Club Mudslide,83.58,91.32567599904283
6957,The Club Strawbry Margarita,143.28,98.97403685092128
6959,The Crusher 12 Sugar Beet Rd,167.88,31.52251608291637
6961,The Crusher Pnt Nr,6155.13,35.780397814505946
6962,The Culprit Red,399.79999999999995,12.341170585292643
6963,The Curator Red,359.64,31.03103103103102
6964,The Curator White,119.88,32.93293293293292
6968,The Divining Rod Chard,239.83,9.635992161114128
6979,The First Lady Cab Svgn,779.4,31.947652040030793
6981,The GlenDronach Cask Strngth,4589.49,97.09510207016466
6987,The Glenlivet 25 Yr Old,5399.82,21.228300202599346
6991,The Glenlivet Oloroso Nadu,794.9,85.25852308466474
6992,The Glenturret 27 Yr Old,4199.79,96.39243866955252
6993,The Great American Wine Chrd,131.89,39.76798847524452
6994,The Immortal Zin,503.58,35.02919099249374
6995,The Insider Cab Svgn,953.4699999999999,11.195947434109085
6996,The Irishman Irish Whiskey,587.25,72.0919540229885
6999,The Loop Svgn Bl,167.88,33.30950679056469
7002,The Macallan 17Yr Old Scotch,6969.71,85.33425350552606
7004,The Macallan 21 Yr Old,1919.94,27.007093971686615
7008,The Macallan MOP,1499.99,25.92617284115228
7013,The Messenger Telegram White,208.89,69.0746325817416
7014,The Monterey Vyds Chard,5436.62,44.59057281914131
7017,The Naked Grape Box Moscato,1956.78,0.7675875673299888
7019,The Naked Grape Chard,8147.66,34.97298610889508
7020,The Naked Grape Harvest Red,4817.5,25.330565646081986
7024,The Offering Rhone,97.96,34.21804818293181
7026,The Pass Svgn Bl,431.52,35.483870967741936
7028,The Path Merlot,287.76,45.87155963302752
7029,The Path Pnt Nr,7052.63,39.639538725269865
7030,The Peach Chenin Bl/Viognier,6866.34,39.373960508800906
7031,The Pessimist Cab Svgn,90.86999999999999,36.34862991086166
7035,The Royal Chenin Blanc,203.83,64.54398273070696
7036,The Rule Cab Svgn Napa Vly,5026.2,4.642075524252909
7037,The Seeker Malbec,9318.29,35.54514830510749
7039,The Shepherd Svgn Bl,8671.5,36.0667704549386
7040,The Show Malbec Argentina,1678.6,26.10985344930299
7042,The Tractor Guy Pnt Nr,1559.22,58.37662420954067
7043,The Transcendentalist,1119.6,27.63129689174705
7044,The Tweeddale 12 Yr Old,1324.75,64.96244574448008
7045,The Usual Suspect Cab Svgn,349.65,27.79064779064779
7048,Thorny Rose Cab Svgn,6779.85,36.67234525837592
7049,Thorny Rose Red,3791.94,35.25214006550736
7050,Thorny Rose Svgn Bl NZ,7901.4800000000005,31.881115942836036
7054,Three Olives Cake Vodka,239.84,41.82788525683789
7056,Three Olives Chocolate Vodka,9001.75,87.92534784902935
7057,Three Olives Dude Vodka,914.39,81.67302792025284
7058,Three Olives Elvis Presley,119.92,43.162108072048035
7061,Three Olives Jacked Apple,670.39,97.64017959695101
7063,Three Olives Mango Vodka,1603.93,1.551813358438342
7064,Three Olives Orange Vodka,2065.56,9.71165204593427
7069,Three Olives Tomato Vodka,314.79,65.24667238476445
7072,Three Olives Vodka w/Flask,4549.44,92.29487585285221
7074,Three Olives Whipped Cream,483.56,89.34155016957564
7075,Three Saints Steak House Red,167.88,32.45175125089349
7076,Three Thieves Bandit Merlot,95.88,31.038798498122645
7077,Three Thieves Bnd Pnt Grigio,567.29,30.097481006187305
7078,Three Wishes Cab Svgn,223.72,21.56266762023959
7079,Three Wishes Merlot,246.75,17.458966565349538
7080,Three Wishes Pnt Grigio Colm,194.10999999999999,21.364174952346595
7081,Thunevin Calvet Cuvee Constn,9925.48,14.641508521502233
7083,Tiamo Chianti,481.63,60.59007952162448
7084,Tiamo Pnt Grigio,635.52,36.25377643504532
7085,Tiamo Prosecco,804.5699999999999,10.585778738953723
7087,Tierra de Antes Malbec Mndza,130.21,42.86153137239843
7088,Tierruca Svgn Bl Rsva,191.76,25.531914893617014
7089,Tijuana White Tequilla,8.99,28.58731924360401
7090,Tikal Natura Malbec,9575.21,22.539662315500124
7091,Tiki Sound Svgn Bl,326.71,67.75121667533898
7092,Tilia Chard Mendoza,4361.7,40.573629548111974
7095,Tin Barn Cab Svgn Sonoma Cty,1671.24,10.885330652689024
7096,Tin Barn Svgn B Hi Vista Vyd,1439.1,0.9380863039399625
7097,Tin Barn Znfdl RRV Gilsson,263.88,32.42382901318781
7099,Tineta Avante 10 Tinto Fino,6846.77,33.30300272975432
